Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating text,Votes
2683,Aura - The Claridges,New Delhi,Continental,4100,No,No,3.5,Good,42
2682,Dhaba - The Claridges,New Delhi,North Indian,4300,Yes,No,3.9,Good,548
2681,Jade - The Claridges,New Delhi,Chinese,5000,Yes,No,3.8,Good,134
2674,Pickwicks - The Claridges,New Delhi,"European, Continental",3600,Yes,No,3.7,Good,139
2684,Ye Old Bakery - The Claridges,New Delhi,"Bakery, Desserts",1000,No,No,3.7,Good,65
2675,Sevilla - The Claridges,New Delhi,"Spanish, Italian",4500,Yes,No,4.3,Very Good,800
3227,GBar - The Grand New Delhi,New Delhi,"American, Finger Food",2650,Yes,No,3.3,Average,145
4840,Cascades - The Grand New Delhi,New Delhi,"North Indian, Continental, Asian",3200,Yes,No,3.6,Good,97
2726,1911 Bar - The Imperial,New Delhi,"Finger Food, European",2000,Yes,No,3.2,Average,10
301523,Nostalgia at 1911 Brasserie - The Imperial,New Delhi,"European, Continental",6000,Yes,No,3.2,Average,12
2729,Patiala Peg - The Imperial,New Delhi,Finger Food,3000,Yes,No,3.3,Average,25
2724,1911 - The Imperial,New Delhi,"North Indian, Chinese, South Indian, Italian",6000,Yes,No,3.9,Good,272
2728,Daniell's Tavern - The Imperial,New Delhi,North Indian,4000,Yes,No,3.7,Good,59
2730,La Baguette - The Imperial,New Delhi,"Desserts, Bakery",900,No,No,3.8,Good,45
2727,San Gimignano - The Imperial,New Delhi,Italian,5000,Yes,No,3.7,Good,104
2731,The Atrium - The Imperial,New Delhi,"European, Desserts",2500,Yes,No,3.6,Good,57
2725,The Spice Route - The Imperial,New Delhi,"Malaysian, Thai, Kerala, Vietnamese, Sri Lankan",6000,Yes,No,4,Very Good,259
18237363,Bao Cha,New Delhi,"Chinese, Thai, Asian",1000,Yes,Yes,3,Average,90
18322518,Nazeer Delicacies,New Delhi,"North Indian, Mughlai",900,Yes,No,3.3,Average,21
1023,Open Oven,New Delhi,"Bakery, Desserts, Fast Food",250,No,No,3.4,Average,109
18277022,Slurp Pasta Express,New Delhi,"Cafe, Fast Food",300,No,No,2.9,Average,5
18354650,Urban Gala,New Delhi,"Chinese, Cafe",700,No,No,2.8,Average,19
9671,Shree Rathnam,New Delhi,"South Indian, North Indian, Chinese",800,Yes,Yes,3.5,Good,96
18424209,Stuffed Kathi Roll,New Delhi,Fast Food,250,No,No,0,Not rated,1
149,Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,No,Yes,1.9,Poor,146
8842,24/7 Pastry Shop - The Lalit New Delhi,New Delhi,"Bakery, Desserts",900,No,No,3.3,Average,46
8817,Le Petit Cafe - The Lalit New Delhi,New Delhi,Cafe,1600,Yes,No,3.2,Average,31
309110,The Grill Room - The Lalit New Delhi,New Delhi,Continental,4500,Yes,No,3.4,Average,51
301524,24/7 Bar- The Lalit New Delhi,New Delhi,Finger Food,3000,No,No,3.5,Good,45
3910,24/7 Restaurant - The Lalit New Delhi,New Delhi,"Continental, North Indian, Italian, Asian",5100,Yes,No,3.7,Good,419
3027,Baluchi - The Lalit New Delhi,New Delhi,"Mughlai, North Indian, South Indian",4500,Yes,No,3.9,Good,265
4907,Kitty Su - The Lalit New Delhi,New Delhi,Finger Food,5000,No,No,3.7,Good,747
104,Woks - The Lalit New Delhi,New Delhi,"Chinese, Seafood",4500,Yes,No,3.6,Good,62
300688,Cafí© Knosh - The Leela Ambience Convention Hotel,New Delhi,"North Indian, Italian",2700,Yes,No,3.9,Good,186
300697,Cherry Bar - The Leela Ambience Convention Hotel,New Delhi,Finger Food,2650,Yes,No,3.6,Good,48
300696,Mei Kun - The Leela Ambience Convention Hotel,New Delhi,Thai,3500,Yes,No,3.6,Good,42
300695,Dilli 32 - The Leela Ambience Convention Hotel,New Delhi,North Indian,3500,Yes,No,4,Very Good,184
4917,Jamavar - The Leela Palace,New Delhi,"North Indian, Mughlai",4000,Yes,No,3.9,Good,241
4910,Le Cirque - The Leela Palace,New Delhi,"French, Italian",5000,Yes,No,3.8,Good,199
6812,MEGU - The Leela Palace,New Delhi,"Japanese, Sushi",5500,Yes,No,3.9,Good,178
4911,The Library - The Leela Palace,New Delhi,"Italian, Continental",3500,No,No,3.7,Good,59
4915,The Lobby Lounge - The Leela Palace,New Delhi,"Cafe, Continental",2000,No,No,3.6,Good,32
310878,The Lodhi Bakery - The Lodhi,New Delhi,"Bakery, Desserts",400,No,No,2.9,Average,4
3283,Elan - The Lodhi,New Delhi,"North Indian, Continental, Italian",3000,Yes,No,3.8,Good,185
2768,Agni - The Park,New Delhi,"Mughlai, Italian, Finger Food, Middle Eastern",3000,Yes,No,3.3,Average,199
2770,Mist - The Park,New Delhi,"Continental, Italian, American, North Indian",3500,Yes,No,3.3,Average,169
2769,Aqua - The Park,New Delhi,"Continental, Italian, Mediterranean",4500,Yes,No,3.8,Good,773
3202,Atrium Bar  & Lounge - The Suryaa New Delhi,New Delhi,Finger Food,3000,Yes,No,3.1,Average,26
4101,French Crust - The Suryaa New Delhi,New Delhi,"Cafe, Bakery",900,No,No,3.3,Average,19
312902,Club BW - The Suryaa New Delhi,New Delhi,"Finger Food, Continental, Italian, Chinese",4400,No,No,3.6,Good,90
5325,Sampan - The Suryaa New Delhi,New Delhi,"Thai, Chinese, Japanese",2500,Yes,No,3.7,Good,111
4496,The Grill Room - The Taj Mahal Hotel,New Delhi,"Mediterranean, European",5000,No,No,3.1,Average,15
2688,Emperor's Lounge - The Taj Mahal Hotel,New Delhi,Cafe,2500,No,No,3.8,Good,79
2690,Machan - The Taj Mahal Hotel,New Delhi,"North Indian, European, Continental",5000,No,No,3.9,Good,696
3948,Ricks Bar - The Taj Mahal Hotel,New Delhi,"Malaysian, Thai",4200,Yes,No,3.6,Good,64
2694,Wasabi by Morimoto - The Taj Mahal Hotel,New Delhi,"Japanese, Sushi",6000,Yes,No,3.9,Good,183
2689,House of Ming - The Taj Mahal Hotel,New Delhi,Chinese,5500,Yes,No,4,Very Good,398
2693,Varq - The Taj Mahal Hotel,New Delhi,"Seafood, North Indian",4500,Yes,No,4.2,Very Good,541
18400770,Capital Kitchen - Taj Palace Hotel,New Delhi,"North Indian, European, Asian",2000,Yes,No,3.7,Good,42
18376469,Spicy Duck - Taj Palace Hotel,New Delhi,Asian,4000,Yes,No,3.5,Good,24
2701,Orient Express - Taj Palace Hotel,New Delhi,European,8000,Yes,No,4,Very Good,145
2702,The Tea Lounge - Taj Palace Hotel,New Delhi,Cafe,1500,No,No,4,Very Good,76
9709,Bonitos - The Uppal,New Delhi,"Continental, Thai, Chinese, North Indian",3000,Yes,No,3.2,Average,28
312319,Bonitos Blu - The Uppal,New Delhi,"North Indian, Asian, Continental",2500,Yes,No,3,Average,5
311858,The Gourmet Shop - The Uppal,New Delhi,Bakery,500,No,No,3,Average,4
131,Chopsticks,New Delhi,"Chinese, Thai",1700,Yes,Yes,3.6,Good,350
313200,TabulaBeach Cafe,New Delhi,"European, American",1600,Yes,No,3.8,Good,637
18282047,Arriba - Mexican Grill & Tequileria,New Delhi,Mexican,2500,Yes,No,4.1,Very Good,146
18459030,Chatori Gali,New Delhi,Fast Food,200,No,No,0,Not rated,0
302136,Aggarwal Sweet Center,New Delhi,"Mithai, Street Food",100,No,No,2.9,Average,6
301767,Aggarwal Sweets,New Delhi,"Street Food, Desserts",250,No,No,2.7,Average,11
302103,Alag Khana Khazana,New Delhi,"North Indian, Mughlai",450,No,No,2.9,Average,5
310273,Bhape Di Hatti,New Delhi,North Indian,200,No,No,3.1,Average,7
308868,Bhappe Di Hatti,New Delhi,North Indian,150,No,No,3.1,Average,8
18372667,Bhatura King,New Delhi,Street Food,150,No,No,2.9,Average,7
310728,Bhukkadzz Point,New Delhi,Fast Food,300,No,Yes,3,Average,7
8564,Bimbos,New Delhi,"Chinese, Fast Food",350,No,No,3.1,Average,16
305486,Brothers' Bakery,New Delhi,"Fast Food, Bakery",350,No,No,2.9,Average,21
18485858,Chaap Nation,New Delhi,"North Indian, Fast Food, Afghani",300,No,No,3,Average,4
18204802,Dev Burger,New Delhi,Fast Food,300,No,No,2.9,Average,5
310254,Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",350,No,No,3,Average,6
310272,Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",350,No,No,3.2,Average,16
302089,Hum Sabki Rasoi,New Delhi,North Indian,300,No,No,3.3,Average,26
18034071,Janki Vaishno Dhaba,New Delhi,North Indian,150,No,No,3,Average,4
305785,Manmohan Food Plaza,New Delhi,Fast Food,350,No,No,2.6,Average,10
18268710,Mr.Hunger,New Delhi,"Burger, Fast Food",500,No,No,3,Average,5
308862,Neelma Punjabi Dhaba,New Delhi,North Indian,250,No,No,2.9,Average,8
308863,New Raj Kachori Bhandar,New Delhi,Street Food,100,No,No,3.4,Average,18
304319,Punjabi Ninja,New Delhi,North Indian,550,No,No,3,Average,7
18198440,Radha Swami Cool Hut,New Delhi,"Beverages, Ice Cream",200,No,No,3.1,Average,7
304161,Sagar Choley Bhatoorey,New Delhi,Street Food,150,No,No,3.2,Average,26
18037798,Sehyog Alpahar,New Delhi,"South Indian, Chinese",150,No,No,3.2,Average,10
310279,South Indian Hut,New Delhi,"South Indian, Chinese",300,No,No,2.9,Average,5
5964,Vijay Corner,New Delhi,"North Indian, Mughlai",300,No,No,3,Average,7
18241496,Mithlesh Ande Wala,New Delhi,Street Food,150,No,No,3.5,Good,17
309695,Roti N Boti,New Delhi,"North Indian, Fast Food, Mughlai",300,No,Yes,3.5,Good,21
308905,Annapurna Caters,New Delhi,North Indian,200,No,No,0,Not rated,2
18312644,Ashoka's Ice Zone,New Delhi,"Ice Cream, Beverages",150,No,No,0,Not rated,2
305238,Bikaner Sweets & Pastry Corner,New Delhi,"Mithai, Street Food",100,No,No,0,Not rated,3
301917,Bikaner Sweets,New Delhi,"Bakery, Mithai",250,No,No,0,Not rated,3
18372314,Dee Pizza Hub,New Delhi,Pizza,350,No,No,0,Not rated,1
313282,Flavors of London,New Delhi,"Desserts, Ice Cream, Fast Food",200,No,No,0,Not rated,2
18368025,Funduz Cafe,New Delhi,Fast Food,300,No,No,0,Not rated,3
18089242,Giani,New Delhi,"Ice Cream, Desserts",300,No,No,0,Not rated,1
304160,Grover Sweets Rajouri Wala,New Delhi,"Mithai, Street Food",200,No,No,0,Not rated,2
18037813,Guru Kripa Chicken Corner,New Delhi,North Indian,250,No,No,0,Not rated,2
18487958,Health-O-Lic,New Delhi,"Healthy Food, Juices",500,No,No,0,Not rated,1
18368021,Himalya Chinese,New Delhi,Chinese,300,No,No,0,Not rated,1
313137,KindBhutani's,New Delhi,"South Indian, Fast Food, Chinese",350,No,No,0,Not rated,2
305866,Mama Bhanja Corner,New Delhi,North Indian,500,No,No,0,Not rated,3
18431191,Mama Tao,New Delhi,Chinese,250,No,No,0,Not rated,2
18037792,Manpasand Punjabi Zaika,New Delhi,North Indian,350,No,No,0,Not rated,1
18356794,Pal Restaurant,New Delhi,"North Indian, Chinese",250,No,No,0,Not rated,0
312040,Pizza Station,New Delhi,Fast Food,250,No,No,0,Not rated,1
18460328,Punjabi Dhaba,New Delhi,North Indian,300,No,No,0,Not rated,3
18187733,Punjabi Virsa,New Delhi,"North Indian, Chinese, Mughlai",700,No,No,0,Not rated,3
5961,Sahib Jhatka Chicken Shop,New Delhi,North Indian,250,No,No,0,Not rated,3
18431176,Salt & Peppers,New Delhi,Chinese,500,No,No,0,Not rated,3
18037796,Sethi Ice Cream Parlour,New Delhi,"Desserts, Beverages",150,No,No,0,Not rated,3
312853,Shah Ji Di Rasoi,New Delhi,Street Food,200,No,No,0,Not rated,2
18469949,Shawarma Wala,New Delhi,Fast Food,300,No,No,0,Not rated,3
18428721,Snazzy Delights,New Delhi,Bakery,300,No,No,0,Not rated,2
18203187,South Indian Hut,New Delhi,South Indian,200,No,No,0,Not rated,1
308900,T-2 Di Hatti,New Delhi,Street Food,100,No,No,0,Not rated,2
18430577,The Second Wife Kitchen,New Delhi,North Indian,500,No,Yes,0,Not rated,2
310286,Today Pizza,New Delhi,Fast Food,250,No,No,0,Not rated,3
18246984,Turban Tadka,New Delhi,"North Indian, Fast Food",250,No,No,0,Not rated,3
312041,Wah Shah Ji Wah,New Delhi,North Indian,300,No,No,0,Not rated,2
18429180,Wah Wah Chicken Corner,New Delhi,North Indian,400,No,No,0,Not rated,3
304730,Brijwasi Sweet and Namkeen,New Delhi,"Street Food, Mithai",100,No,No,0,Not rated,1
5438,Khana Khazana,New Delhi,"North Indian, Mughlai, Chinese, Bakery",800,No,No,3.7,Good,281
3383,Ahad Sons Restaurant,New Delhi,Kashmiri,750,No,No,3.4,Average,104
4450,Jughead's Fast Food Corner,New Delhi,"Chinese, Fast Food, North Indian",500,No,Yes,3.6,Good,438
18254521,The Coffee Bond,New Delhi,Cafe,700,No,Yes,4.2,Very Good,73
18352678,Wow! Momo,New Delhi,"Tibetan, Chinese",350,No,Yes,2.9,Average,77
18263236,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,3.6,Good,24
18277230,Haldiram's,New Delhi,"Mithai, North Indian, South Indian",500,No,No,3.7,Good,59
18350231,Keventers,New Delhi,Beverages,400,No,No,3.8,Good,37
18380171,Pat 'N' Harry,New Delhi,American,400,No,Yes,2.3,Poor,42
18306543,"34, Chowringhee Lane",New Delhi,Fast Food,200,No,Yes,3.1,Average,5
7297,Aggarwal Sweets,New Delhi,Mithai,100,No,No,2.8,Average,5
5774,Amritsari Dhaba,New Delhi,North Indian,250,No,No,2.9,Average,10
312172,Apna Swad,New Delhi,"North Indian, Chinese, Fast Food",500,No,Yes,2.9,Average,4
18168165,ATM Food Corner,New Delhi,North Indian,200,No,No,3,Average,4
18449824,Burger House,New Delhi,"Burger, Fast Food",200,No,Yes,2.8,Average,4
5413,Cafe De Bienka,New Delhi,"Fast Food, Chinese",350,No,No,2.7,Average,12
18285208,Chatkaara Point,New Delhi,"Fast Food, Chinese",250,No,No,2.9,Average,7
306185,Dharma Punjabi Dhaba,New Delhi,North Indian,300,No,Yes,2.7,Average,5
312073,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,2.5,Average,6
312054,Flavourz Factoree,New Delhi,"Fast Food, Chinese, Bakery",300,No,No,3.1,Average,14
301912,Gabbar Chowmein,New Delhi,Fast Food,100,No,No,3,Average,4
18372661,Gayatri's Break Point Restaurant,New Delhi,"North Indian, South Indian, Chinese, Fast Food",300,No,No,3.1,Average,4
5499,Grover Sweets & Bakers,New Delhi,"Street Food, Chinese, Mithai",150,No,No,3.3,Average,12
302005,Khalsa Veg Corner,New Delhi,"North Indian, Fast Food",300,No,No,3.1,Average,10
306179,Lajawab Chinese Food,New Delhi,"Chinese, North Indian, Fast Food",300,No,No,3,Average,4
302057,Lajwab Bakery,New Delhi,Bakery,100,No,No,3.1,Average,7
302729,Maharani Rasoi,New Delhi,North Indian,150,No,No,3,Average,5
313067,Natkhat Bakers,New Delhi,"Bakery, Fast Food",300,No,Yes,3.1,Average,4
18133491,Pastry Palace,New Delhi,"Bakery, Street Food",350,No,Yes,3.2,Average,11
18204464,Punjabi Tadka,New Delhi,"North Indian, Chinese",500,No,Yes,2.7,Average,11
5412,Radha Swami Vaishno Dhaba,New Delhi,North Indian,200,No,No,3,Average,6
18358654,Scoops,New Delhi,"Beverages, Fast Food",200,No,No,2.8,Average,9
309167,Shah Bakery,New Delhi,"Fast Food, Bakery",400,No,No,3,Average,10
301903,Shahi Kachauri Wale,New Delhi,Street Food,50,No,No,2.8,Average,6
302757,Shahi Kachauri,New Delhi,Street Food,50,No,No,2.8,Average,4
310625,Shri Bikaner Sweets,New Delhi,"Fast Food, South Indian, Chinese, Mithai",250,No,No,2.9,Average,4
312171,Shri Krishna Vaishno Dhaba,New Delhi,North Indian,300,No,No,3,Average,5
9209,Shri Murli Wala,New Delhi,"North Indian, South Indian, Chinese, Street Food",400,No,No,2.8,Average,7
18291240,Shri Radha Ki Rasoi,New Delhi,"North Indian, Chinese, South Indian",300,No,No,2.8,Average,6
307946,Singh's Ice Cream Parlour,New Delhi,"Ice Cream, Desserts, Fast Food",200,No,No,3,Average,8
18203182,Swastik Restaurant,New Delhi,"Chinese, South Indian, North Indian",400,No,Yes,2.7,Average,6
302047,Tanatan Corner,New Delhi,North Indian,200,No,No,2.9,Average,7
307140,Tasty Bite,New Delhi,"North Indian, Chinese",650,No,Yes,2.8,Average,12
302835,Aggarwal Jalebi Wale,New Delhi,Street Food,50,No,No,0,Not rated,3
9108,Aggarwal Sweets,New Delhi,"Mithai, Street Food, North Indian",200,No,No,0,Not rated,3
9116,Arora Pastry Palace,New Delhi,"Bakery, Fast Food",100,No,No,0,Not rated,3
18401212,Chinese Chatorey Xpress,New Delhi,"Chinese, North Indian, Fast Food",250,No,Yes,0,Not rated,2
18437128,Chocochill,New Delhi,Desserts,250,No,No,0,Not rated,2
18331594,Da Pizza Zone,New Delhi,"Pizza, Fast Food",600,No,Yes,0,Not rated,2
18381265,Food N Shakes,New Delhi,"Chinese, Fast Food",250,No,No,0,Not rated,0
18312449,Green Chick Chop,New Delhi,"Raw Meats, Fast Food",350,No,No,0,Not rated,3
18372672,Grover Sweets,New Delhi,"Street Food, Chinese",250,No,No,0,Not rated,2
18363058,J V's Fried Chicken,New Delhi,Fast Food,300,No,Yes,0,Not rated,2
310581,Kamal Chat Bhandar,New Delhi,Street Food,100,No,No,0,Not rated,3
301914,Khalsa Chicken Corner,New Delhi,"North Indian, Mughlai",250,No,No,0,Not rated,2
5470,Lala Da Shudh Vaishno Dhaba,New Delhi,North Indian,200,No,No,0,Not rated,1
18358206,Madras Cafe,New Delhi,South Indian,200,No,No,0,Not rated,3
17989106,New China Town,New Delhi,Chinese,300,No,No,0,Not rated,2
18419501,Pick & Carry,New Delhi,Fast Food,200,No,No,0,Not rated,2
307950,Punjabi Chicken,New Delhi,North Indian,400,No,No,0,Not rated,3
18354634,Sandwiches 'N' More,New Delhi,"Fast Food, Chinese",250,No,No,0,Not rated,2
306180,Sapna Restaurant,New Delhi,"North Indian, Chinese",200,No,Yes,0,Not rated,3
301907,Sargam Sweets,New Delhi,"Desserts, Street Food",150,No,No,0,Not rated,2
18358165,Tandoori Theka,New Delhi,"Mughlai, North Indian",450,No,Yes,0,Not rated,2
18372666,The Darjiling Delicious Chinese Food,New Delhi,Chinese,100,No,No,0,Not rated,3
18499450,Veg Darbar - The Royal Taste,New Delhi,"North Indian, Chinese",400,No,No,0,Not rated,3
18500618,Veg. Darbar,New Delhi,"North Indian, Chinese",400,No,No,0,Not rated,1
18014109,Wah Ji Wah,New Delhi,North Indian,400,No,Yes,2.4,Poor,4
8257,Cafe Coffee Day,New Delhi,Cafe,450,No,No,2.6,Average,33
18291214,Chalte Firte Momos,New Delhi,"Fast Food, Chinese",300,No,No,2.6,Average,23
1547,Chutneez Restaurant Lounge & Bar,New Delhi,"North Indian, Chinese, Mughlai",1200,Yes,No,2.7,Average,132
18219520,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,3.4,Average,25
18378036,Fattoush,New Delhi,Lebanese,200,No,No,2.9,Average,5
18311958,Keventers,New Delhi,Beverages,400,No,No,3.3,Average,25
8979,Kutty's South Indian Cafe,New Delhi,South Indian,250,No,No,3.4,Average,99
8215,Mandrain,New Delhi,Chinese,450,No,No,2.8,Average,7
2009,Nazeer Foods,New Delhi,"Mughlai, North Indian",600,No,No,3.4,Average,193
6042,Nirula's Ice Cream,New Delhi,"Desserts, Ice Cream",250,No,Yes,3,Average,38
308816,Punjabi Tadka,New Delhi,North Indian,400,No,No,2.8,Average,5
308785,Rocking Woods,New Delhi,"North Indian, Chinese, Fast Food",1200,Yes,Yes,2.6,Average,86
309769,Shawarma Wala,New Delhi,Fast Food,250,No,No,2.5,Average,18
3779,Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2.5,Average,163
6127,The Yellow Chilli,New Delhi,"North Indian, Mughlai",1500,Yes,Yes,2.7,Average,307
4982,The Yummy Chilli,New Delhi,"Mughlai, North Indian",600,No,No,2.9,Average,9
4677,United Punjab,New Delhi,"North Indian, Mughlai",600,No,Yes,2.5,Average,88
8265,McDonald's,New Delhi,"Fast Food, Burger",500,No,Yes,3.6,Good,160
312352,Vintro,New Delhi,Cafe,350,No,Yes,3.9,Good,96
18285699,Wow! Momo,New Delhi,"Tibetan, Chinese",350,No,No,3.5,Good,54
304987,"34, Chowringhee Lane",New Delhi,Fast Food,350,No,No,2.3,Poor,45
305386,Kebab Xpress,New Delhi,"North Indian, Mughlai",600,No,Yes,2.4,Poor,117
474,Moti Mahal Delux Tandoori Trail,New Delhi,"North Indian, Mughlai",1000,Yes,Yes,2.2,Poor,79
252,Pizza Hut,New Delhi,"Italian, Pizza, Fast Food",1000,No,Yes,2.4,Poor,224
5851,The Golden Dragon,New Delhi,"Chinese, Seafood, Japanese",1500,Yes,No,2.4,Poor,43
404,Yo! China,New Delhi,Chinese,900,Yes,Yes,2,Poor,191
3072,Hawkers,New Delhi,Chinese,600,No,Yes,3.4,Average,398
234,Nirula's,New Delhi,"Fast Food, North Indian, Desserts, Ice Cream",1100,No,Yes,3,Average,145
308,Sagar Ratna,New Delhi,"South Indian, North Indian",600,No,Yes,2.8,Average,133
311305,Tribe,New Delhi,"Continental, Seafood, North Indian",2200,Yes,No,3.3,Average,89
1509,Angels in my Kitchen,New Delhi,"Bakery, Desserts, Fast Food",350,No,Yes,3.7,Good,248
18089255,Beijing Street,New Delhi,"Chinese, Thai, Fast Food",650,No,Yes,3.8,Good,122
18369756,Bun Intended,New Delhi,"Burger, American, Fast Food",850,No,Yes,3.8,Good,123
18416856,Captain Chang,New Delhi,"Chinese, Thai",1000,No,Yes,3.9,Good,40
306554,Captain Grub,New Delhi,"American, Fast Food",1000,No,Yes,3.8,Good,619
18287390,Clemency- The Restaurant & Cafe,New Delhi,"Continental, Italian, North Indian, Chinese, Lebanese",900,Yes,Yes,3.8,Good,43
1060,Flaming Chilli Pepper,New Delhi,"Chinese, Italian, North Indian",900,Yes,Yes,3.8,Good,286
306859,Hong Kong Express,New Delhi,"Chinese, Thai",800,No,Yes,3.7,Good,164
308621,Majeed's,New Delhi,"Mughlai, North Indian",800,No,Yes,3.5,Good,170
18218321,Majlis-e-Mughal,New Delhi,Mughlai,900,Yes,Yes,3.5,Good,95
18337788,Mickey's Kitchen,New Delhi,"Continental, American, Italian",950,No,Yes,3.9,Good,191
2778,Nanking,New Delhi,"Chinese, Seafood",1500,Yes,Yes,3.6,Good,361
18292485,Nawab Dera,New Delhi,"North Indian, Mughlai, Biryani",650,No,Yes,3.8,Good,141
18423898,The Cafe,New Delhi,Cafe,1000,No,Yes,3.8,Good,20
308246,The Village Cafí©,New Delhi,"Cafe, American, Italian, North Indian, Chinese",700,No,Yes,3.7,Good,185
18289277,Cookfresh,New Delhi,Asian,800,No,No,0,Not rated,2
18264997,Cafe Connect,New Delhi,"Cafe, Bakery",700,No,Yes,4.2,Very Good,193
18144479,Happy Hakka,New Delhi,Chinese,650,No,Yes,4.1,Very Good,173
18431179,Indian Saffron Co.,New Delhi,"North Indian, Mughlai",900,No,Yes,4.2,Very Good,62
307032,DCK- Dana Choga's Kitchen,New Delhi,"North Indian, Mughlai",800,No,Yes,2.9,Average,252
305243,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,2.8,Average,145
9177,Sagar Ratna,New Delhi,"South Indian, North Indian",600,No,No,3.3,Average,87
308697,Shree Bhagatram,New Delhi,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,3.3,Average,199
3507,Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2.5,Average,131
18350121,Biryani Blues,New Delhi,"Biryani, Hyderabadi",750,No,Yes,3.9,Good,105
311345,Kebab Gali,New Delhi,"North Indian, Mughlai, Biryani",600,No,Yes,3.9,Good,380
1492,KFC,New Delhi,"American, Fast Food",500,No,Yes,3.6,Good,277
310169,Tipu Sultan,New Delhi,"North Indian, Mughlai",850,Yes,Yes,3.7,Good,364
312535,Angels in my Kitchen,New Delhi,"Bakery, Desserts, Fast Food",350,No,Yes,3.2,Average,22
535,Barista,New Delhi,Cafe,650,No,Yes,3.3,Average,47
304281,Bengal Sweet Palace,New Delhi,"Mithai, Street Food",150,No,No,3.3,Average,28
7392,Bread'D Bites,New Delhi,"Bakery, Desserts, Fast Food",150,No,No,3.1,Average,14
2122,Chinese Hut,New Delhi,Chinese,400,No,No,3.4,Average,20
302438,Foodland by Orchid,New Delhi,"North Indian, South Indian, Mughlai",900,Yes,No,2.9,Average,6
309789,From The Kitchen of Mala Bindra,New Delhi,Bakery,250,No,No,3.1,Average,9
313412,Go Kylin,New Delhi,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",1500,No,Yes,2.8,Average,9
7360,Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",350,No,No,3.3,Average,23
4317,Hawkers,New Delhi,Chinese,300,No,Yes,2.7,Average,26
18458099,HotPlate,New Delhi,"Fast Food, North Indian",150,No,No,3.1,Average,8
2124,New Janta Restaurant,New Delhi,"North Indian, Mughlai",600,No,No,3.1,Average,31
2204,Rainbows,New Delhi,"Bakery, Fast Food",400,No,Yes,3.2,Average,28
305403,Sinfully Yours,New Delhi,"Bakery, Desserts",300,No,Yes,3.3,Average,18
775,Slice of Italy,New Delhi,"Italian, Pizza, Bakery",700,No,Yes,2.8,Average,299
18247024,Spice Deli,New Delhi,"North Indian, Chinese",1100,Yes,Yes,3.3,Average,52
303244,Twenty Four Seven,New Delhi,"Fast Food, North Indian",300,No,No,3.1,Average,9
300262,Uncle Tom's Steamed Hot Dogs,New Delhi,Fast Food,200,No,No,3.3,Average,40
18458332,AOWLS,New Delhi,"Chinese, Fast Food",300,No,Yes,3.5,Good,37
7391,Costa Coffee,New Delhi,Cafe,600,No,No,3.6,Good,80
18198434,Georgia Dakota,New Delhi,"Bakery, Desserts",450,No,No,3.6,Good,34
18371408,Instapizza After Hours,New Delhi,"Pizza, Fast Food",900,No,Yes,3.5,Good,21
308007,The Pint Room,New Delhi,"Finger Food, Continental, Italian",1700,Yes,No,3.7,Good,76
18227685,Anthony's Kitchen,New Delhi,"North Indian, South Indian",250,No,No,0,Not rated,0
18394443,Bakermania,New Delhi,"Bakery, Fast Food",400,No,No,0,Not rated,1
18312585,Cafe Coffee Day,New Delhi,Cafe,450,No,No,0,Not rated,2
18358669,Cones & Curries,New Delhi,North Indian,300,No,No,0,Not rated,2
18279461,Giani,New Delhi,"Ice Cream, Desserts",400,No,No,0,Not rated,3
18463329,Kaptain Bakery,New Delhi,Bakery,200,No,No,0,Not rated,1
18277185,Kayasth Cuisine,New Delhi,Mughlai,1000,No,No,0,Not rated,2
18358667,Mahinder Food Corner,New Delhi,"North Indian, Street Food",200,No,No,0,Not rated,1
18415363,Mohanty Bakery & Confectionery,New Delhi,Bakery,200,No,No,0,Not rated,0
18440933,Practically Perfect,New Delhi,"Bakery, Desserts",500,No,No,0,Not rated,1
18397698,Take Away Depot,New Delhi,"Chinese, Mughlai, North Indian",600,No,No,0,Not rated,0
18492083,The Artful Baker,New Delhi,"Bakery, Fast Food",600,No,No,0,Not rated,0
18289247,Perch Wine & Coffee Bar,New Delhi,"Cafe, European",2000,No,No,4.3,Very Good,114
8530,Aggarwal Confectionary,New Delhi,"Street Food, Bakery",50,No,No,2.8,Average,7
8501,Aggarwal Sweet Corner,New Delhi,"Mithai, Street Food",150,No,No,2.9,Average,16
8520,Ananda's,New Delhi,"South Indian, Chinese",350,No,No,3,Average,31
